****************************************
** Coordinates                        **
****************************************
*******************************
** Non-Development Zones     **
*******************************
     2504, 463811, 304904
     2508, 463877, 310928
     2509, 463913, 303898
     2510, 463915, 304245
     2511, 463925, 304429
     2512, 463948, 306113
     2514, 463984, 311358
     2515, 464065, 302229
     2517, 464101, 302087
     2518, 464115, 304833
     2519, 464132, 306435
     2521, 464162, 305556
     2524, 464205, 306006
     2533, 464287, 305555
     2538, 464466, 303927
     2539, 464472, 306477
     2540, 464476, 307539
     2541, 464478, 304152
     2542, 464480, 305785
     2543, 464492, 306057
     2546, 464566, 304160
     2550, 464649, 304887
     2552, 464675, 303886
     2553, 464740, 305512
     2555, 464776, 304160
     2577, 466109, 307566
     2628, 457608, 304382
     2653, 461135, 311174
     2655, 460359, 307979
     2656, 460367, 307972
     2657, 460084, 307454
     2658, 460030, 307350
     2667, 457761, 307310
     2670, 461632, 304841
     2671, 461694, 304698
     2672, 461680, 304693
     2675, 462874, 300186
     2676, 461149, 301098
     2677, 461099, 301224
     2678, 461147, 301262
     2679, 461118, 301209
     2680, 461279, 301498
     2681, 460849, 299344
     2682, 460882, 299325
     2683, 460853, 299322
     2684, 460874, 299346
     2685, 460856, 299378
     2686, 460908.72, 299331.03
     2687, 460872.72, 299292.88
     2688, 460826, 299328
     2703, 453814, 305496
     2704, 457603, 306963
     2706, 457933, 307166
     2707, 458997, 305189
     2708, 458921, 305203
     2709, 457252, 300105
     2711, 459184, 299834
     2734, 467105, 306608
     2735, 466775, 306866
     2736, 465381, 306534
     2737, 464996, 305766
     2738, 464702, 305754
     2739, 464576, 305726
     2740, 464584, 305652
     2741, 464560, 305528
     2743, 464726, 305629
     2751, 459431, 307134
     2757, 458701, 305071
     2758, 458067, 305234
     2760, 458316, 304710
     2763, 459510, 305442
     2764, 459055, 305310
     2765, 459066, 305306
     2766, 458395, 306519
     2768, 458718, 307128
     2770, 459351, 307295
     2771, 459246, 307248
     2772, 457862, 307205
     2773, 456731, 307713
     2774, 457774, 307997
     2776, 458426, 307905
     2777, 458958, 307694
     2779, 458608, 307894
     2780, 458600, 307849
     2781, 457070, 306289
     2783, 457343, 305988
     2785, 455900, 306750
     2786, 455758, 306165
     2787, 459580, 304882
     2788, 459597, 304878
     2789, 459825, 303958
     2790, 460117, 303566
     2791, 460180, 302991
     2792, 457118, 304514
     2793, 455787, 304969
     2794, 460421, 302555
     2795, 460519, 303422
     2796, 460685, 303349
     2797, 461733, 303198
     2798, 457592, 305367
     2799, 457509, 305121
     2800, 457447, 304928
     2801, 462695, 302986
     2802, 455231.91, 305371.91
     2804, 455410, 305410
     2805, 455030, 304674
     2806, 454933, 304328
     2808, 454719, 303846
     2811, 454928, 303974
     2814, 455441, 304043
     2818, 455625, 304062
     2820, 455912, 304212
     2825, 456144, 304270
     2830, 456891, 304236
     2840, 457285, 304332
     2842, 457610, 304074
     2843, 457791, 304013
     2844, 457640, 303688
     2845, 457679, 303463
     2846, 456911, 303560
     2847, 456784, 303359
     2859, 456850, 302851
     2862, 455603, 302461
     2866, 454497, 301179
     2867, 456573, 301939
     2868, 456663, 301716
     2873, 458070, 304350
     2876, 458594, 304419
     2881, 458503, 304050
     2915, 455712.84, 299937.44
     2916, 455637.94, 299970.16
     2917, 457906, 304321
     2918, 457590, 304375
     2919, 457100, 304260
     2927, 458356, 306328
     2930, 454055, 303497
     2931, 454132, 303578
     2932, 452835, 304859
     2934, 455670, 306372
     2935, 453148, 303297
     2936, 453357.75, 303312.28
     2937, 455352, 300245.2
     2938, 455292, 300263
     2941, 455285, 300101
     2942, 455288, 300007
     2943, 455464, 299981
     2944, 455348, 299995
     2945, 455704, 300158
     2946, 454845, 298748
     2947, 454851, 298757
     2948, 454915.59, 298698.34
     2949, 454849, 298675
     2950, 454430, 298016
     2951, 454452, 297982
     2952, 454458, 298021
     2953, 453591, 297446
     2954, 455883, 297917
     2955, 455717, 296757
     2956, 456916, 299132
     2963, 459105, 310806
     2964, 459180, 309092
     2975, 458688, 304306
     2977, 457433, 303286
     2980, 458039.5, 304115.9
     2981, 458295, 304709
     2982, 458745, 305063
     2983, 458644, 304992
     2984, 458674, 304951
     2987, 458251, 304980
     2990, 458676, 304048
     2991, 458447.5, 304796.91
     2993, 458912, 304996
     3000, 459325, 305862
     3001, 459363, 305931
     3002, 459382, 305972
     3003, 459411, 306035
     3005, 459432, 306080
     3006, 459460, 306145
     3008, 459484.56, 306189.78
     3009, 459622, 306483
     3010, 459735, 306758
     3011, 459801, 306882
     3012, 459933, 307147
     3013, 460595, 304182
     3014, 460337, 303876
     3015, 460089, 304100
     3016, 460086, 304256
     3017, 460091, 304473
     3018, 460083, 304664
     3019, 459961, 304839
     3020, 460239, 305190
     3021, 460605, 305308
     3022, 460547, 305042
     3023, 460739, 304982
     3024, 459732, 305700
     3025, 459845, 305828
     3026, 459981, 305989
     3027, 460200, 306190
     3028, 460401, 306356
     3029, 460092, 306888
     3030, 460174, 306845
     3031, 460471, 306731
     3033, 460803, 306981
     3034, 460625, 307370
     3035, 460672, 307680
     3036, 461402, 306385
     3037, 461393, 306198
     3038, 461292, 305952
     3039, 461170, 305681
     3041, 461401, 305691
     3042, 461259, 305320
     3044, 461899, 305314
     3045, 460981, 305316
     3046, 462966, 305727
     3047, 463030, 305906
     3048, 463019, 306012
     3049, 463032, 306252
     3051, 463133, 306305
     3054, 462880, 305173
     3055, 463500, 304335
     3056, 461736, 304246
     3058, 461486, 304075
     3059, 461163, 304262
     3060, 461038, 304347
     3061, 460349, 302681
     3062, 460900, 301988
     3063, 461123, 301606
     3064, 459913, 301642
     3065, 459491, 301758
     3068, 459433, 301919
     3070, 459350, 302202
     3072, 459284, 302385
     3073, 459619, 302686
     3074, 459529, 302625
     3075, 459309, 303123
     3076, 459337, 303568
     3077, 459977, 303293
     3078, 459693, 303512
     3079, 459559, 303645
     3080, 459519, 303808
     3081, 459412, 303917
     3082, 459287, 304067
     3083, 458688, 303837
     3084, 458773, 303030
     3085, 458595, 302963
     3086, 460697, 300938
     3087, 460429, 300890
     3088, 458426.5, 301796.6
     3089, 458430, 301089
     3090, 458403, 301004
     3091, 460168.91, 307649.78
     3093, 460306, 307917
     3096, 463138, 311970
     3097, 459390, 305990
     3100, 462314, 311191
     3103, 459470, 306760
     3104, 459028, 304652
     3105, 459060, 304571
     3106, 459220, 306440
     3108, 459200, 306220
     3109, 459055, 304482
     3110, 458920, 304371.31
     3111, 459420, 302560
     3112, 458986, 304796
     3114, 459200, 306110
     3115, 459190, 306060
     3116, 463114, 299997
     3118, 462505, 300711
     3119, 462459, 300371
     3120, 462200, 300482
     3121, 462158, 300551
     3122, 461360, 299570
     3123, 460775, 299314
     3125, 460416, 299979
     3126, 460148, 300336
     3127, 459549, 300360
     3128, 459534, 299696
     3129, 460670, 299167
     3130, 460638, 299052
     3133, 460355, 298717
     3134, 459159.07, 299840.63
     3135, 459040, 300265.1
     3137, 460085, 298714
     3138, 459844, 298620
     3139, 458312, 299897
     3140, 458583, 298501
     3141, 458524, 298316
     3142, 458789, 298342
     3143, 458931, 298371
     3144, 459089, 298398
     3145, 458692, 298274
     3146, 458901, 300277
     3147, 458621, 300044
     3148, 458245, 300531
     3149, 458361, 300865
     3150, 458179, 302292.8
     3151, 458165, 302183
     3152, 458050, 301723
     3153, 457651, 301311
     3154, 457372, 300934
     3155, 459284.47, 304039.66
     3158, 459261.34, 304077.94
     3159, 459249, 304085
     3160, 459188, 305049
     3164, 458677, 303766
     3165, 458787, 302802
     3166, 458281, 302020
     3168, 459329, 304010
     3170, 459464, 306434
     3171, 459472, 306803
     3172, 459460, 307021
     3173, 459551, 307148
     3174, 458561, 301897
     3179, 459265, 304728
     3184, 459052, 304172
     3187, 458872, 303928
     3189, 458736, 304006
     3191, 458833, 304041
     3199, 459462, 304738
     3201, 458944, 304697
     3202, 458874.47, 304881.09
     3204, 463936, 304244
     3205, 458292, 300270.2
     3206, 458294.5, 300259.4
     3207, 457998, 300138
     3210, 460610, 298609
     3211, 458297, 299364
     3212, 465571, 304032
     3213, 465000, 303831
     3214, 465323, 303902
     3215, 465334, 304018
     3216, 462722, 301047
     3217, 461592, 301856
     3218, 461170, 301563
     3219, 460375, 301330
     3220, 460408, 301355
     3221, 460608, 301342
     3222, 460830, 301327
     3223, 461094, 301374
     3224, 460613, 301510
     3228, 459743, 300993
     3229, 460324, 301944
     3230, 460476, 302005
     3231, 460813, 302120
     3232, 459122, 301880
     3233, 459345, 302216
     3234, 459142, 302015
     3235, 459237, 302175
     3236, 461052, 302422
     3238, 460584, 302622
     3239, 460820, 302464
     3240, 461614, 302839
     3242, 461461, 302858
     3243, 461320, 302912
     3244, 461025, 302986
     3245, 460967, 302972
     3246, 460785, 302962
     3247, 460633, 303156
     3248, 460204, 302945
     3249, 459923, 303003
     3251, 461705, 304669
     3252, 461714, 304536
     3253, 461777, 304549
     3254, 459435, 303893
     3255, 459850, 305203
     3256, 459880, 305500
     3257, 459921, 305443
     3258, 459648, 305558
     3259, 459829, 305810
     3260, 459578, 305905
     3262, 461057, 309000
     3266, 461663, 308906
     3269, 461630, 309146
     3270, 461665, 309141
     3278, 460070, 305115
     3279, 460187, 305166
     3280, 460260, 305197
     3281, 460339, 305229
     3308, 459515, 301630
     3327, 458586, 301778
     3328, 458581.8, 301798.3
     3329, 458537, 302002
     3331, 458433, 302564
     3333, 458516, 302116
     3335, 458493.1, 302759.7
     3343, 458729, 303688
     3348, 458662, 303168
     3353, 459749, 303576
     3354, 461822, 305314
     3355, 461626, 305319
     3356, 461741, 305315
     3359, 459959, 307198
     3360, 459989, 307268
     3362, 459266, 304187
     3365, 459361, 303966
     3373, 458706, 303844
     3375, 459152, 305507
     3377, 459289, 305730
     3386, 459774, 304373
     3392, 460086, 304074
     3396, 459466, 304078
     3401, 458655, 303150
     3408, 458683, 302764
     3410, 459868, 305854
     3419, 459083, 302574
     3431, 459204, 302899
     3433, 458913, 303100
     3435, 457925, 301657
     3439, 460277.5, 307873.56
     3441, 462248, 304136
     3443, 462669, 302985
     3445, 462426, 302248
     3448, 460960, 311630
     3449, 461140, 311820
     3507, 452604, 299512
     3508, 452880, 299650
     3510, 453510, 299385
     3511, 453583, 299410
     3512, 453501, 299113
     3513, 453658, 298892
     3514, 453822, 299309
     3515, 453709, 299188
     3517, 453440, 298730
     3518, 453354, 298426
     3519, 456322, 302082
     3520, 456262, 301975
     3521, 454097, 303985
     3522, 454092, 304098
     3523, 453692, 303962
     3524, 457219, 307450
     3525, 457364, 307603
     3526, 457356, 307716
     3527, 457434, 307742
     3528, 457498, 307729
     3529, 457532, 307742
     3530, 457525, 307760
     3531, 457624, 307773
     3532, 457951, 307631
     3533, 458264, 307525
     3534, 457758, 306913
     3535, 457721, 306823
     3536, 457621, 306572
     3537, 457159, 300981
     3539, 457453, 301215
     3540, 457544, 301166
     3542, 457574, 301205.8
     3545, 457067, 300145
     3548, 457656, 300073
     3549, 457970, 300127
     3550, 457919, 299538
     3552, 458808, 305019
     3553, 458859, 305071
     3554, 458921, 305019
     3556, 455859, 306451
     3557, 455238, 299669
     3558, 455294.8, 299870.5
     3559, 455476, 300489
     3560, 455364, 300001
     3561, 455285, 300075
     3562, 455425, 300036
     3563, 455419, 305217
     3564, 456339, 307676
     3566, 457502, 308043
     3568, 457682, 307281
     3569, 459185, 309892
     3576, 455434, 305207
     3578, 458196, 304405
     3579, 459169, 310135
     3581, 458368, 305030
     3583, 458412, 304931
     3584, 458440, 304877
     3587, 458410, 305193
     3590, 459044, 305291
     3597, 458081, 303564
     3601, 457911, 304036
     3609, 458139, 305083
     3611, 458545, 303395
     3614, 458357, 303188
     3617, 457737.7, 304031.3
     3621, 457798, 305464
     3629, 457927, 305922
     3631, 457997, 306622
     3635, 458698, 306033
     3639, 458892, 307387
     3650, 454025, 303653
     3675, 450586, 306518
     3682, 457175, 296104
     3683, 455019, 295568
     3684, 454325, 296670
     3685, 454593, 295908
     3687, 453212, 297033
     3689, 452225, 305000
     3690, 451875, 305294
     3696, 463209, 311118
     3698, 464626, 303661
     3699, 458872, 304810
     3700, 456215, 307626
     3703, 464465, 302166
     3718, 458958, 295925
     3719, 457360, 297109
     3720, 457998, 300421
     3726, 456691.4, 298164.3
     3728, 456676.7, 302168.5
     3730, 456212, 297806
     3733, 458934, 305054
     3736, 458747, 303944
     3737, 458806, 303948
     3738, 457494.7, 301277
     3744, 458779, 303751
     3747, 464915, 304129
     3748, 458656, 304936
     3749, 458708, 304826
     3751, 458699, 304970
     3752, 458766, 304897
     3779, 458996, 304655
     3780, 459069, 304911
     3781, 459024, 304784
     3784, 458735, 303759
     3786, 459496, 306344
     3793, 459466, 306900
     3794, 459367, 307261
     3795, 460069, 307439
     3797, 460042, 307394
     3799, 459674, 307118
     3801, 459215, 304153
     3803, 459333, 302295
     3806, 459183, 305065
     3807, 459209, 307520
     3820, 459126, 303685
     3998, 459200, 309742
     3999, 459165, 310422
     4001, 455143.7, 300171.9
     4002, 455023.4, 300151.5
     4003, 455018.9, 300335.2
     5005, 459255, 305718
     5006, 461616, 306569
     5007, 462183, 306944
     5011, 461606, 307076
     5013, 462035, 307105
     5014, 462137, 307235
     5020, 457770, 309410
     5023, 458065, 309430
     5050, 454370, 301460
     5051, 453130, 304270
     5052, 453200, 304150
     5100, 457881, 304331
     5102, 458064, 306230
     5103, 457998, 306070
     5104, 457568, 305319
     5200, 457107, 305637
     5220, 457459, 304364
     5550, 458323, 304466
     5552, 460876, 299146
     5553, 460855, 298892
     6995, 459014.97, 304658.59
     6996, 459281.16, 304728.44
     6999, 458978.75, 305157.72
     7007, 451491.63, 305909.34
     7012, 454690, 308842
     7013, 455631, 309510
     7015, 451848, 304091
     7016, 451900, 304420
     7017, 453330, 302870
     7018, 452887, 303035
     7019, 453369, 303097
     7020, 453330, 303300
     7021, 456597, 308702
     7022, 456827, 308843
     7023, 455031, 305028
     7024, 455700, 306710
     7025, 455700, 306480
     7027, 454840, 302550
     7028, 454730, 302710
     7029, 454370, 302790
     7031, 454464.6, 302139.2
     7032, 454998.6, 303545.1
     7033, 454917.3, 303855.7
     7034, 458237, 302461
     7035, 459498, 300862
     7036, 459352, 300920
     7037, 459268, 300600
     7041, 462255, 311149
     7042, 462758, 310938
     7045, 460806, 308978
     7046, 458590, 309502
     7047, 458541, 310027
     7048, 458919, 309972
     7049, 458722, 309071
     7050, 460037, 309367
     7051, 459820, 309517
     7052, 459739, 309523
     7053, 459843, 309723
     7054, 459705, 309323
     7056, 460972, 308040
     7057, 461384, 308016
     7058, 461309, 308287
     7060, 463602, 307283
     7064, 461100, 307266
     7068, 461945, 302128
     7069, 462283, 302128
     7071, 465105, 304054
     7072, 465729, 304041
     7073, 465044, 305538
     7078, 457145, 298465
     7079, 458014.9, 298269.8
     7084, 463220, 299680
     7085, 463300, 299560
     7086, 463026, 299376
     7087, 462558, 299405
     7088, 463640, 300120
     7089, 464027, 299602
     7090, 463638, 299624
     7091, 464650, 304960
     7092, 465060, 304560
     7093, 464620, 304760
     7095, 454980, 298940
     7096, 455040, 299070
     7097, 454591, 298306
     7098, 454589, 298237
     7099, 454193, 297534
     7100, 454622, 295004
     7105, 455743, 297178
     7106, 457080, 296680
     7107, 457154, 295875
     7108, 456650, 300058
     7109, 456472.7, 299782.5
     7110, 456800, 299809
     7112, 456769, 299359
     7113, 456912.5, 299168.3
     7117, 457010.97, 299696
     7201, 454030, 320150
     7202, 452170, 319810
     7203, 452235, 319165
     7204, 448194, 318769
     7205, 458250, 314730
     7206, 461985, 319405
     7207, 456460, 321595
     7208, 448290, 319740
     7209, 474770, 319380
     7210, 474937.81, 319984.03
     7211, 475020, 319290
     7212, 475030, 319240
     7214, 475575.69, 319155.75
     7216, 472309.9, 286948
     7217, 472937, 288285
     7218, 472786, 289395
     7219, 473041.5, 287690
     7220, 472990, 286030
     7223, 455251, 285687
     7224, 454994, 285280
     7225, 453540, 285170
     7226, 472210, 289170
     7227, 445920, 293830
     7228, 443438, 295072
     7229, 442524, 295702
     7230, 442475, 293945
     7231, 443103, 293413
     7232, 443470, 293900
     7233, 442345, 314780
     7234, 441420, 315110
     7235, 434140, 315180
     7236, 442561, 314289
     7237, 436470, 317040
     7241, 453275, 319710
     7242, 453715, 320075
     7243, 475429.59, 319359.19
     7244, 475158.06, 319090.44
     7245, 454092.69, 320357.19
     7246, 475121.53, 319674.63
     7248, 442440, 313830
     7249, 435868, 316663
     7250, 453227, 320010
     7252, 442850, 314850
     7253, 447210, 328610
     7254, 451730, 319980
     7257, 453585, 317780
     7261, 468230, 294350
     7262, 465390, 297820
     7263, 472338, 299867
     7264, 460321, 289876
     7265, 459542, 287084
     7266, 462590, 291060
     7268, 478914, 296486
     7269, 474113, 305684
     7270, 456311, 290598
     7271, 453560, 287120
     7272, 476705.56, 321127.78
     7273, 475186.69, 320218.13
     7274, 474329.03, 319812.72
     7275, 475419.94, 317800.94
     7276, 475548, 318239
     7277, 474944, 316836
     7278, 475397.88, 318640.63
     7283, 475895.44, 319153.88
     7286, 454590, 319370
     7287, 452640, 318400
     7288, 453430, 320520
     7289, 457001.3, 297183.2
     7290, 459195, 304006
     7291, 453760, 284535
     7293, 458188, 314356
     7294, 455951, 303923
     7295, 454203.22, 303536.13
     7296, 455370, 301748
     7297, 454342.6, 303465.8
     7298, 451940, 306726
     7299, 456403, 311303
     7300, 454230, 319595
     7302, 454290, 319850
     7303, 453505, 319140
     7304, 453274, 319416
     7306, 448600, 318290
     7307, 447320, 318890
     7309, 457120, 320950
     7310, 450845, 312740
     7311, 475235.94, 319284.53
     7312, 474670, 318870
     7315, 459149, 304506
     7316, 452300, 319600
     7317, 452341, 319535
     7318, 452362, 319515
     7319, 452397, 319510
     7320, 452375, 319492
     7321, 452366, 319471
     7322, 452366, 319433
     7323, 452338, 319456
     7324, 452326, 319467
     7325, 452291, 319466
     7326, 452311, 319494
     7327, 452318, 319511
     7328, 452219, 320823
     7329, 452239, 320827
     7330, 452262, 320840
     7331, 452263, 320811
     7332, 452270, 320791
     7333, 452287, 320752
     7334, 452256, 320757
     7335, 452219, 320756
     7336, 452191, 320738
     7337, 452200, 320774
     7338, 452197, 320802
     7339, 452180, 320834
     7350, 462767, 304398
     7402, 459158, 310532
     7403, 449940, 285180
     7404, 463686, 296998
     7405, 453323, 319911
     7408, 453570, 317642
     7409, 443340, 296460
     7411, 481058, 327982
     7412, 470366, 287385
     7413, 448266, 305410
     7414, 446930, 311110
     7416, 442311, 293569
     7417, 442750, 314340
     7418, 444859, 314606
     7419, 434791, 316538
     7420, 447036, 328906
     7421, 447260, 328610
     7422, 455977, 278915
     7423, 456167, 278959
     7424, 456305.66, 279079.66
     7425, 456002.75, 278921.53
     7700, 455477.9, 303951.1
     7701, 455198, 303591
     7702, 455165.5, 303921.8
     8039, 451657, 304312
     8045, 452740, 303140
     8047, 453140, 299980
     8059, 452921.8, 297636.5
     8060, 452940.2, 297496.4
     8061, 452960, 297280
     8065, 453340, 305810
     8069, 453840, 304450
     8073, 454020, 303490
     8075, 453929, 307199
     8077, 454061, 306321
     8079, 454260, 306554
     8081, 453950, 305590
     8087, 454317.6, 303348
     8089, 454607, 308660
     8093, 454560, 305420
     8095, 454505.8, 303628.1
     8101, 454703, 306029
     8103, 454643, 307131
     8105, 454666, 298442
     8107, 454792, 306616
     8109, 454759, 298550
     8113, 454810, 301870
     8115, 454777, 295102
     8125, 454950, 301180
     8127, 455053, 298520
     8129, 454812.4, 299770.7
     8137, 455306, 305603
     8138, 459649, 298718
     8141, 455276, 301147.8
     8147, 455515.5, 302701.7
     8149, 455444.3, 303332.7
     8161, 455797, 301827
     8163, 456045, 305831
     8165, 456060, 303750
     8167, 455694, 297638
     8171, 456010, 296600
     8175, 455874, 304911
     8181, 456194, 304513
     8183, 456479, 307115
     8185, 456680, 302610
     8187, 456571, 306048
     8191, 456633, 304667
     8193, 456693, 305425
     8195, 456580, 297190
     8197, 455459, 305789
     8199, 456900, 307507
     8201, 456532, 304204
     8205, 456807, 307152
     8209, 456879.6, 302468.9
     8213, 457615, 303614
     8215, 456820, 303962
     8223, 457258, 308967
     8225, 456956, 304250
     8227, 457040, 305303
     8229, 457526, 299012
     8233, 456538, 297286
     8235, 457105.9, 303586.5
     8237, 457005, 305810
     8239, 457030, 304000
     8241, 456787.9, 300002.7
     8247, 457160, 300670
     8255, 457172, 305704
     8257, 457211.5, 302965.1
     8261, 457530, 299610
     8263, 457730, 295413
     8279, 457459, 304568
     8283, 457779.1, 303987.6
     8287, 457142, 304509
     8293, 457408.2, 303507.8
     8295, 457704.2, 303461.6
     8297, 457301.8, 303096.8
     8301, 457699, 309727
     8303, 457827, 304574
     8307, 457555.8, 304093.1
     8313, 458360, 309434
     8321, 458193, 307314
     8323, 458249, 303395
     8325, 458271, 303553
     8327, 458253, 312657
     8333, 458169, 308315
     8337, 458646.3, 300896
     8339, 457987, 300787
     8345, 458443.6, 301687.8
     8347, 458479, 303174
     8351, 458387, 298932
     8357, 458360, 304492
     8365, 458890, 301620
     8367, 458567, 304236
     8369, 458579, 304025
     8377, 458243.7, 301761.9
     8379, 458744.2, 301879.3
     8381, 458534, 306813
     8383, 458618, 304889
     8387, 458648, 303118
     8393, 458786, 304269
     8405, 458898, 303189
     8407, 459010, 300510
     8411, 458980, 304992
     8419, 459020, 299030
     8423, 459101, 299191
     8427, 459124, 308835
     8435, 458832.6, 299946.5
     8437, 459167, 304078
     8443, 459219, 303514
     8453, 459283, 304202
     8455, 459211, 305270
     8457, 459398, 308329
     8459, 459306, 303673
     8465, 459396, 302039
     8467, 459673, 302328
     8475, 459529, 299949
     8477, 459289, 301861
     8479, 459736, 301540
     8481, 459497, 305116
     8489, 459658, 303887
     8493, 459560, 299340
     8499, 459499, 300565
     8503, 459738, 309952
     8505, 459766, 303796
     8507, 459761, 300777
     8509, 459634, 298882
     8515, 459961, 303572
     8517, 459721, 304038
     8519, 459687, 304956
     8521, 460027, 301004
     8523, 459967, 303306
     8529, 459897, 307078
     8531, 460080, 304025
     8535, 460098, 302592
     8539, 460099, 300703
     8541, 460042, 300573
     8547, 460220, 299570
     8549, 460156, 303045
     8551, 460082, 303736
     8553, 460204, 303890
     8559, 460002, 304789
     8565, 459969, 305973
     8571, 460390, 300004
     8573, 460210, 302062
     8575, 460686, 298142
     8577, 460293, 304331
     8581, 460708, 302914
     8585, 460409, 303472
     8587, 460371, 305572
     8589, 460342, 306311
     8593, 460514, 298815
     8595, 460429, 304740
     8597, 460428, 305402
     8605, 460514, 308347
     8607, 460638, 301140
     8609, 460527, 308342
     8611, 460300, 304004
     8613, 460731, 303766
     8615, 461001, 301792
     8622, 460898, 307346
     8623, 460713, 299528
     8627, 460739, 304466
     8629, 460850, 304069
     8633, 460585, 305303
     8635, 460636, 306556
     8639, 461137, 309680
     8641, 460821, 304599
     8643, 460908, 304440
     8647, 461238, 303435
     8651, 460862, 302268
     8661, 461091, 308390
     8663, 461331, 303939
     8665, 461272, 297964
     8669, 461084, 305042
     8671, 461340, 306880
     8673, 461292, 302446
     8675, 461411, 304740
     8677, 461356, 302697
     8679, 461432.41, 299025.19
     8681, 462001, 295413
     8687, 461496, 306661
     8689, 461559, 310045
     8701, 461574, 305161
     8703, 461666, 310872
     8705, 461695, 302154
     8707, 461644, 307883
     8709, 461708, 301477
     8711, 461909, 308308
     8717, 461890, 300470
     8721, 461797, 304877
     8723, 462291.7, 303190
     8725, 462222, 300473
     8733, 461900, 304456
     8737, 462621, 304915
     8739, 462599, 305885
     8741, 462989, 299711
     8743, 463060, 311270
     8753, 463426, 304862
     8755, 463308, 305464
     8757, 463829, 303673
     8760, 463810, 309520
     8765, 463587, 300782
     8775, 463947, 305511
     8779, 464009, 306240
     8781, 464174, 305080
     8789, 464590, 304380
     8791, 464700, 305248
     8793, 464650, 303773
     8821, 458749, 307251
     8827, 457328, 307545
     8831, 457168.9, 300119.3
     8841, 465188, 306150
     8843, 464800, 305770
     8849, 457478, 305024
     8853, 457870.2, 304007.8
     8857, 457072, 305627
     8862, 459565, 305859
     8867, 459750, 306788
     8871, 460674, 305010
     8875, 461321, 306038
     8879, 459050, 301577
     8881, 459310, 302353
     8885, 462478, 311348
     8888, 459028.91, 304661.72
     8893, 458174.8, 302262
     8898, 459628, 306789
     8905, 465452, 304025
     8911, 459454, 303875
     8919, 453510, 299060
     8923, 457827, 307686
     8929, 458216.2, 301193.4
     8930, 457609.4, 301254.8
     8931, 457960, 299870
     8939, 456895.9, 297834.2
     8944, 458609, 306098
     8953, 458229, 300276
     8954, 458255, 300211
* edited bleow orignial is 9007, 457637, 305472
     9007, 457664, 305478
     9021, 458845, 307447
     9024, 457553, 304372
     9183, 450466, 304848
     9194, 451159, 305743
     9198, 451322, 306148
     9199, 455103.41, 299723.06
     9203, 451483, 304544
     9212, 451698, 304280
     9214, 453965, 307426
     9215, 454370, 303650
     9216, 453715, 307346
     9217, 453944, 307287
     9218, 451783, 306455
     9224, 455894.78, 306690.28
     9226, 455624, 300493
     9227, 454436.84, 300635.69
     9228, 452224, 302714
     9230, 452309, 304891
     9231, 452332, 301594
     9232, 452378, 301826
     9233, 452413, 307539
     9234, 452419, 304827
     9239, 452516, 307508
     9240, 461714.38, 304605.47
     9241, 461739, 304611
     9242, 461700, 304604
     9243, 452590, 303430
     9244, 452632, 305407
     9245, 452640, 305336
     9246, 452640, 307715
     9247, 452658, 307606
     9248, 452669, 305699
     9250, 452677, 305377
     9252, 452704.16, 305378.22
     9253, 452690, 305733
     9255, 452714, 304982
     9257, 452560, 304780
     9258, 452723, 307633
     9260, 452733, 305408
     9261, 452733, 305344
     9262, 452734, 304993
     9263, 452748.53, 304812.78
     9266, 452792, 304945
     9267, 452775, 307565
     9268, 452788, 305361
     9275, 452903, 304725
     9279, 452920, 305270
     9280, 452928, 300133
     9283, 452809.2, 304506.8
     9290, 452988.6, 297290.6
     9291, 452980, 303270
     9292, 453062, 304417
     9293, 453079, 304424
     9295, 453108.9, 304531.8
     9299, 453121, 297952
     9300, 453127, 307369
     9305, 453249, 305703
     9306, 453280, 307310
     9307, 453285, 307323
     9308, 453287, 298502
     9310, 453396, 305890
     9312, 453439, 297347
     9313, 453483, 307219
     9318, 453538, 307185
     9319, 453542, 307170
     9320, 453562, 307530
     9323, 453573, 307273
     9324, 453576, 297435
     9328, 453622, 307571
     9329, 453640, 307522
     9330, 453648, 297662
     9331, 453663, 304418
     9332, 453665, 303907
     9334, 453686, 297982
     9340, 453714, 299447
     9346, 453760, 297893
     9347, 453622.88, 303186.03
     9348, 453732.4, 297581.1
     9352, 453791, 307474
     9353, 453660, 303160
     9354, 453800, 307422
     9355, 453811, 307277
     9359, 453843, 307468
     9360, 453845, 307299
     9361, 453852, 307346
     9362, 453854, 307409
     9363, 453854, 306090
     9364, 453860, 307399
     9372, 453889, 307349
     9374, 453909, 307378
     9375, 453920, 297726
     9377, 454913, 298751
     9378, 453958, 302508
     9379, 453962, 302447
     9381, 455626.63, 305829.03
     9382, 455588.03, 305739.81
     9383, 455230.5, 300285.34
     9384, 453986, 306234
     9385, 455757.06, 307742.09
     9386, 455310.75, 300160.53
     9387, 454031, 297423
     9388, 454052.9, 297987
     9389, 454048, 307121
     9391, 454069, 305714
     9393, 454103, 297891
     9394, 453980, 299140
     9395, 454129, 297165
     9396, 454134, 297909
     9397, 454136, 304358
     9398, 454154, 297866
     9399, 458331.97, 306227
     9400, 454168, 296939
     9401, 454181, 303548
     9402, 454202, 307034
     9404, 454120.19, 303523.88
     9405, 454221, 297944
     9406, 454222, 307562
     9407, 454223, 307576
     9409, 454329.59, 300646.56
     9410, 454239, 297894
     9411, 454244, 297912
     9412, 457571.09, 303542.41
     9413, 454291, 296893
     9414, 454410, 298000
